T,D,X_AR,X_N2,X_HE,X_H2,X_H,X_O2,X_O,X_H2O,X_OH,X_H2O2,X_HO2,X_NO,X_N2O,X_NO2,X_HNO,X_HNO2,X_HONO,X_HONO2,X_N2H2,X_H2NN,X_NH2OH,X_HNOH,X_NH3,X_N2H4,X_N,X_NO3,X_NH,X_NNH,X_NH2,X_H2NO,X_N2H3,t
1299.50734,3.20687077e-06,0,0.714731062,0,0.000202257635,4.69901042e-06,0.189795864,6.73278452e-06,0.000447731746,1.43291315e-06,2.1954133e-08,2.55120343e-07,6.26198887e-05,3.36354104e-06,3.46219073e-08,1.64575237e-07,4.01533908e-16,6.29358968e-13,6.21842916e-19,1.2172438e-06,1.36007701e-09,7.74218809e-08,3.17317383e-07,0.0942999383,2.01628082e-09,9.18516254e-09,2.009324e-18,4.94644431e-06,1.4483017e-14,0.000433175563,4.07413481e-06,6.8482455e-10,77.2664718
1299.50557,3.20685939e-06,0,0.714729643,0,0.000206058224,4.85633297e-06,0.18979057,6.91090379e-06,0.000455044727,1.47703641e-06,2.18390501e-08,2.55644108e-07,6.37217058e-05,3.45024324e-06,3.47047591e-08,1.70462112e-07,4.10282883e-16,6.36962336e-13,6.42291135e-19,1.25630501e-06,1.39468156e-09,7.71871813e-08,3.16541908e-07,0.0942881577,2.06946891e-09,9.58732788e-09,2.04393268e-18,5.05213408e-06,1.49459688e-14,0.000438847401,4.06420025e-06,7.01892756e-10,77.3871102
1299.50373,3.20684762e-06,0,0.714728175,0,0.000209988929,5.02170469e-06,0.189785105,7.09670651e-06,0.000462584636,1.52330634e-06,2.17256964e-08,2.56264701e-07,6.48636461e-05,3.54038103e-06,3.47922816e-08,1.76670839e-07,4.1954631e-16,6.44897304e-13,6.63831009e-19,1.29729475e-06,1.43076132e-09,7.69453693e-08,3.15746722e-07,0.0942760093,2.12490459e-09,1.00151415e-08,2.0798189e-18,5.16193302e-06,1.54318128e-14,0.000444681753,4.05401319e-06,7.1966808e-10,77.5077485
1299.50234,3.20683867e-06,0,0.714727057,0,0.000212983445,5.14950256e-06,0.189780948,7.2393234e-06,0.000468313012,1.55898819e-06,2.16430277e-08,2.56789267e-07,6.57352607e-05,3.6093667e-06,3.48601942e-08,1.81482993e-07,4.26751912e-16,6.50992101e-13,6.80509719e-19,1.32892402e-06,1.45844403e-09,7.67618621e-08,3.15145616e-07,0.0942667782,2.16742396e-09,1.03492743e-08,2.10722135e-18,5.24591329e-06,1.58067361e-14,0.000449105245,4.04631248e-06,7.3329238e-10,77.5969627
1299.50092,3.20682948e-06,0,0.71472591,0,0.000216055784,5.28224814e-06,0.189776689,7.38659425e-06,0.000474176347,1.59598425e-06,2.15613815e-08,2.57372376e-07,6.66310253e-05,3.68042751e-06,3.49309677e-08,1.86494133e-07,4.34279741e-16,6.57290856e-13,6.97865253e-19,1.36173572e-06,1.48702083e-09,7.65742866e-08,3.14533112e-07,0.0942573282,2.21130292e-09,1.06995616e-08,2.13539298e-18,5.33237297e-06,1.61957026e-14,0.000453624848,4.03846578e-06,7.47344e-10,77.6861769
1299.49946,3.20682006e-06,0,0.714724733,0,0.000219209037,5.42019921e-06,0.189772325,7.53873014e-06,0.000480179652,1.63436061e-06,2.14807929e-08,2.58016629e-07,6.75519671e-05,3.75365526e-06,3.50047441e-08,1.91715152e-07,4.42149429e-16,6.63804295e-13,7.15935633e-19,1.39579011e-06,1.51653255e-09,7.63825624e-08,3.13908932e-07,0.0942476513,2.25660231e-09,1.10670285e-08,2.16436662e-18,5.42142038e-06,1.65994315e-14,0.000458243883,4.03046951e-06,7.61841876e-10,77.7753911
1299.49796,3.20681039e-06,0,0.714723524,0,0.000222446459,5.56363038e-06,0.18976785,7.69595436e-06,0.00048632819,1.67418749e-06,2.14012989e-08,2.58724776e-07,6.84991707e-05,3.82914713e-06,3.50816732e-08,1.97157682e-07,4.50382105e-16,6.70543874e-13,7.34761574e-19,1.43115132e-06,1.54702242e-09,7.61866061e-08,3.13272786e-07,0.0942377389,2.30338648e-09,1.14527801e-08,2.19417693e-18,5.51317002e-06,1.70186887e-14,0.000462965824,4.02231998e-06,7.76806024e-10,77.8646053
1299.49643,3.20680046e-06,0,0.714722283,0,0.000225771482,5.71283443e-06,0.18976326,7.85850327e-06,0.000492627498,1.71553967e-06,2.13229378e-08,2.59499723e-07,6.94737822e-05,3.90700614e-06,3.51619125e-08,2.02834153e-07,4.59000529e-16,6.77521846e-13,7.54386724e-19,1.46788767e-06,1.57853623e-09,7.59863315e-08,3.12624375e-07,0.0942275819,2.35172352e-09,1.18580095e-08,2.22486055e-18,5.60774304e-06,1.74542903e-14,0.000467794312,4.01401334e-06,7.92257613e-10,77.9538195
1299.49486,3.20679027e-06,0,0.714721008,0,0.000229187726,5.86812375e-06,0.189758552,8.02662726e-06,0.000499083399,1.75849678e-06,2.12457501e-08,2.6034454e-07,7.04770131e-05,3.98734153e-06,3.52456283e-08,2.0875786e-07,4.68029249e-16,6.84751325e-13,7.74857912e-19,1.50607199e-06,1.61112256e-09,7.57816492e-08,3.11963387e-07,0.0942171709,2.40168553e-09,1.22840057e-08,2.2564562e-18,5.70526772e-06,1.79071067e-14,0.000472733158,4.00554562e-06,8.08219051e-10,78.0430337
1299.49325,3.2067798e-06,0,0.714719697,0,0.000232699013,6.02983194e-06,0.18975372,8.20059175e-06,0.000505702021,1.8031437e-06,2.11697782e-08,2.61262478e-07,7.15101453e-05,4.07026927e-06,3.53329961e-08,2.14943034e-07,4.77494765e-16,6.92246367e-13,7.9622543e-19,1.54578198e-06,1.64483293e-09,7.55724663e-08,3.112895e-07,0.0942064959,2.4533489e-09,1.27321628e-08,2.28900487e-18,5.80587997e-06,1.83780671e-14,0.000477786361,3.99691268e-06,8.24714069e-10,78.1322479
1299.49159,3.20676905e-06,0,0.714718349,0,0.000236309379,6.19831551e-06,0.189748759,8.38067828e-06,0.000512489823,1.849571e-06,2.10950663e-08,2.62256978e-07,7.25745359e-05,4.15591257e-06,3.54242009e-08,2.2140492e-07,4.87425721e-16,7.00022051e-13,8.18543342e-19,1.58710062e-06,1.67972204e-09,7.53586869e-08,3.10602378e-07,0.0941955464,2.50679463e-09,1.32039903e-08,2.32254996e-18,5.9097239e-06,1.8868164e-14,0.000482958114,3.98811026e-06,8.41767819e-10,78.2214621
1299.48989,3.20675799e-06,0,0.714716963,0,0.00024002309,6.37395576e-06,0.189743663,8.56718572e-06,0.00051945361,1.89787536e-06,2.1021661e-08,2.63331685e-07,7.3671623e-05,4.24440242e-06,3.55194385e-08,2.28159865e-07,4.97853106e-16,7.08094571e-13,8.41869818e-19,1.63011657e-06,1.71584802e-09,7.5140211e-08,3.09901675e-07,0.0941843113,2.56210866e-09,1.37011243e-08,2.35713747e-18,6.01695244e-06,1.93784588e-14,0.000488252817,3.97913388e-06,8.59406977e-10,78.3106763
1299.48814,3.20674662e-06,0,0.714715536,0,0.000243844663,6.55716089e-06,0.189738428,8.76043153e-06,0.000526600561,1.94816006e-06,2.0949611e-08,2.64490463e-07,7.4802931e-05,4.33587823e-06,3.56189154e-08,2.3522541e-07,5.08810487e-16,7.16481341e-13,8.66267515e-19,1.67492467e-06,1.75327271e-09,7.49169351e-08,3.09187029e-07,0.0941727789,2.61938224e-09,1.42253401e-08,2.39281617e-18,6.12772797e-06,1.99100872e-14,0.000493675092,3.96997895e-06,8.77659853e-10,78.3998905
1299.48635,3.20673493e-06,0,0.714714067,0,0.000247778875,6.74836823e-06,0.189733047,8.96075318e-06,0.000533938256,2.00053559e-06,2.08789674e-08,2.65737412e-07,7.59700779e-05,4.43048849e-06,3.57228506e-08,2.42620396e-07,5.20334269e-16,7.25201106e-13,8.91803989e-19,1.72162644e-06,1.79206187e-09,7.46887515e-08,3.08458065e-07,0.0941609369,2.67871236e-09,1.47785663e-08,2.4296378e-18,6.24222305e-06,2.04642657e-14,0.000499229793,3.96064067e-06,8.96556518e-10,78.4891047
1299.4845,3.2067229e-06,0,0.714712553,0,0.00025183079,6.94804677e-06,0.189727513,9.16850968e-06,0.000541474698,2.05512018e-06,2.08097841e-08,2.6707688e-07,7.71747814e-05,4.52839151e-06,3.58314755e-08,2.5036508e-07,5.32463982e-16,7.34274076e-13,9.18552159e-19,1.77033067e-06,1.83228558e-09,7.44555484e-08,3.07714396e-07,0.0941487723,2.74020212e-09,1.53629006e-08,2.46765736e-18,6.36062122e-06,2.10422983e-14,0.000504922025,3.95111405e-06,9.16128933e-10,78.5783189
1299.48261,3.20671051e-06,0,0.714710994,0,0.000256005779,7.15669989e-06,0.18972182,9.38408324e-06,0.000549218349,2.1120405e-06,2.07421173e-08,2.68513488e-07,7.84188673e-05,4.6297562e-06,3.59450353e-08,2.58481254e-07,5.45242593e-16,7.43722056e-13,9.46590816e-19,1.82115399e-06,1.87401852e-09,7.42172094e-08,3.06955615e-07,0.0941362712,2.80396125e-09,1.59806271e-08,2.50693326e-18,6.48311786e-06,2.16455846e-14,0.000510757156,3.94139394e-06,9.36411094e-10,78.6675331
1299.48065,3.20669774e-06,0,0.714709386,0,0.000260309538,7.37486838e-06,0.189715961,9.6078811e-06,0.000557178162,2.17143238e-06,2.06760263e-08,2.70052146e-07,7.97042772e-05,4.73476301e-06,3.606379e-08,2.66992394e-07,5.58716876e-16,7.53568613e-13,9.76005188e-19,1.87422164e-06,1.91734036e-09,7.39736135e-08,3.06181305e-07,0.0941234191,2.87010662e-09,1.6634236e-08,2.54752768e-18,6.60992107e-06,2.22756277e-14,0.000516740837,3.93147495e-06,9.5743919e-10,78.7567473
1299.47864,3.20668459e-06,0,0.714707728,0,0.000264748119,7.60313375e-06,0.189709928,9.8403375e-06,0.000565363614,2.23344158e-06,2.06115734e-08,2.71698078e-07,8.1033078e-05,4.84360484e-06,3.61880154e-08,2.75923807e-07,5.72937808e-16,7.63839248e-13,1.00688757e-18,1.92966813e-06,1.96233617e-09,7.37246347e-08,3.05391027e-07,0.0941102006,2.93876281e-09,1.73264457e-08,2.58950678e-18,6.74125278e-06,2.29340437e-14,0.000522879019,3.92135151e-06,9.79251775e-10,78.8459615
1299.47657,3.20667104e-06,0,0.714706017,0,0.000269327957,7.84212193e-06,0.189703713,1.00819159e-05,0.000573784748,2.29822468e-06,2.05488242e-08,2.7345684e-07,8.24074718e-05,4.95648819e-06,3.63180041e-08,2.85302805e-07,5.87961021e-16,7.74561594e-13,1.03933805e-18,1.98763817e-06,2.00909686e-09,7.34701417e-08,3.04584329e-07,0.0940965994,3.01006268e-09,1.80602276e-08,2.6329411e-18,6.87734979e-06,2.36225718e-14,0.000529177973,3.91101781e-06,1.00188996e-09,78.9351757
1299.47444,3.20665705e-06,0,0.71470425,0,0.000274055896,8.09250736e-06,0.189697308,1.03331111e-05,0.000582452212,2.36595006e-06,2.04878475e-08,2.75334353e-07,8.38298066e-05,5.07363426e-06,3.64540672e-08,2.9515889e-07,6.03847314e-16,7.85765637e-13,1.07346524e-18,2.0482875e-06,2.05771966e-09,7.32099977e-08,3.03760739e-07,0.094082598,3.08414812e-09,1.88388335e-08,2.67790583e-18,7.01846503e-06,2.43430858e-14,0.000535644311,3.90046782e-06,1.0253976e-09,79.0243899
1299.47224,3.20664262e-06,0,0.714702424,0,0.000278939225,8.35501739e-06,0.189690704,1.05944524e-05,0.000591377309,2.43679895e-06,2.04287159e-08,2.77336926e-07,8.53025883e-05,5.19528032e-06,3.65965353e-08,3.05523966e-07,6.20663218e-16,7.97483963e-13,1.10938721e-18,2.11178399e-06,2.10830865e-09,7.29440601e-08,3.02919767e-07,0.0940681782,3.16117071e-09,1.96658276e-08,2.72448127e-18,7.1648689e-06,2.50976065e-14,0.000542285011,3.88969527e-06,1.04982154e-09,79.1136041
1299.46997,3.20662771e-06,0,0.714700537,0,0.000283985714,8.63043735e-06,0.189683891,1.08665057e-05,0.000600572044,2.5109666e-06,2.03715057e-08,2.79471288e-07,8.68284937e-05,5.3216811e-06,3.67457602e-08,3.16432568e-07,6.3848165e-16,8.0975204e-13,1.14723245e-18,2.17830869e-06,2.16097537e-09,7.267218e-08,3.02060903e-07,0.0940533204,3.24129257e-09,2.05451214e-08,2.7727532e-18,7.31685074e-06,2.58883156e-14,0.000549107438,3.87869365e-06,1.07521187e-09,79.2028183
1299.46762,3.20661232e-06,0,0.714698586,0,0.000289203652,8.91961599e-06,0.189676858,1.11498773e-05,0.000610049183,2.58866361e-06,2.03162973e-08,2.81744624e-07,8.84103847e-05,5.45311045e-06,3.69021166e-08,3.27922121e-07,6.57382637e-16,8.2260853e-13,1.18714095e-18,2.24805715e-06,2.21583945e-09,7.2394202e-08,3.01183617e-07,0.0940380037,3.32468725e-09,2.14810138e-08,2.82281334e-18,7.47472044e-06,2.67175711e-14,0.000556119375,3.86745616e-06,1.10162214e-09,79.2920325
1299.46584,3.20660059e-06,0,0.714697098,0,0.000293180446,9.14300078e-06,0.189671506,1.13672369e-05,0.000617251954,2.64856398e-06,2.0276782e-08,2.83520837e-07,8.96188078e-05,5.55377691e-06,3.7022644e-08,3.36822059e-07,6.72117563e-16,8.32525727e-13,1.21809053e-18,2.30186954e-06,2.25792824e-09,7.21844795e-08,3.00522249e-07,0.0940263613,3.3886145e-09,2.22127688e-08,2.86106618e-18,7.5955278e-06,2.73575218e-14,0.00056143498,3.85898453e-06,1.12185575e-09,79.3580504
1299.46402,3.20658857e-06,0,0.714695572,0,0.000297259759,9.37481968e-06,0.189666024,1.15914289e-05,0.000624622598,2.71061965e-06,2.02384452e-08,2.85380636e-07,9.08608781e-05,5.65748521e-06,3.71474658e-08,3.46079948e-07,6.8753199e-16,8.42806643e-13,1.25032009e-18,2.35765432e-06,2.30134579e-09,7.19712607e-08,2.99850261e-07,0.094014446,3.45451546e-09,2.29801833e-08,2.90039409e-18,7.71988382e-06,2.80210807e-14,0.000566862353,3.85037693e-06,1.14270387e-09,79.4240682
1299.46215,3.20657623e-06,0,0.714694005,0,0.000301445586,9.61549597e-06,0.189660406,1.1822748e-05,0.000632167207,2.77493508e-06,2.02013243e-08,2.87327484e-07,9.21379826e-05,5.76437003e-06,3.72767614e-08,3.55714586e-07,7.03667538e-16,8.53471041e-13,1.28390102e-18,2.4155088e-06,2.34615055e-09,7.1754475e-08,2.99167415e-07,0.0940022482,3.52247447e-09,2.37855001e-08,2.94084157e-18,7.84793937e-06,2.87094239e-14,0.000572405148,3.84163032e-06,1.16419249e-09,79.490086
1299.46024,3.20656358e-06,0,0.714692397,0,0.000305742129,9.86547923e-06,0.189654647,1.20615052e-05,0.000639892175,2.84162101e-06,2.01654583e-08,2.89365022e-07,9.34515822e-05,5.87457389e-06,3.74107193e-08,3.65745978e-07,7.20568984e-16,8.64540085e-13,1.31890966e-18,2.47553625e-06,2.39240422e-09,7.15340491e-08,2.98473465e-07,0.0939897572,3.5925804e-09,2.46311342e-08,2.98245548e-18,7.97985358e-06,2.94238011e-14,0.000578067171,3.83274156e-06,1.186349e-09,79.5561038
1299.45828,3.2065506e-06,0,0.714690746,0,0.000310153811,1.01252473e-05,0.189648741,1.23080285e-05,0.000647804207,2.91079499e-06,2.01308876e-08,2.91497082e-07,9.48032169e-05,5.98824771e-06,3.75495376e-08,3.76195432e-07,7.38284511e-16,8.76036442e-13,1.35542771e-18,2.53784639e-06,2.44017201e-09,7.13099076e-08,2.9776816e-07,0.0939769624,3.66492701e-09,2.55196878e-08,3.02528522e-18,8.11579439e-06,3.01655405e-14,0.0005838524,3.82370742e-06,1.20920228e-09,79.6221217
1299.45627,3.20653727e-06,0,0.714689049,0,0.000314685289,1.03953086e-05,0.189642684,1.25626643e-05,0.000655910347,2.98258182e-06,2.00976545e-08,2.93727696e-07,9.61945109e-05,6.10555139e-06,3.76934244e-08,3.87085657e-07,7.56866057e-16,8.87984431e-13,1.39354265e-18,2.60255584e-06,2.48952284e-09,7.10819722e-08,2.97051239e-07,0.0939638521,3.73961324e-09,2.64539674e-08,3.06938292e-18,8.25593918e-06,3.09360553e-14,0.000589764986,3.81452459e-06,1.23278276e-09,79.6881395
1299.45421,3.20652358e-06,0,0.714687305,0,0.00031934147,1.0676204e-05,0.189636469,1.28257782e-05,0.000664217995,3.05711411e-06,2.00658028e-08,2.9606111e-07,9.76271779e-05,6.22665454e-06,3.78425985e-08,3.98440874e-07,7.76369635e-16,9.00410164e-13,1.4333483e-18,2.66978866e-06,2.54052962e-09,7.08501618e-08,2.96322435e-07,0.0939504144,3.81674354e-09,2.74370023e-08,3.11480358e-18,8.40047534e-06,3.17368501e-14,0.000595809264,3.80518963e-06,1.25712259e-09,79.7541573
1299.45209,3.20650951e-06,0,0.714685512,0,0.000324127527,1.09685097e-05,0.189630089,1.30977568e-05,0.000672734929,3.13453289e-06,2.00353784e-08,2.98501798e-07,9.91030277e-05,6.35173711e-06,3.799729e-08,4.10286932e-07,7.9685572e-16,9.13341709e-13,1.47494527e-18,2.73967687e-06,2.5932695e-09,7.06143924e-08,2.95581473e-07,0.0939366366,3.89642828e-09,2.84720655e-08,3.1616053e-18,8.54960104e-06,3.25695274e-14,0.000601989766,3.79569903e-06,1.28225572e-09,79.8201751
1299.44993,3.20649505e-06,0,0.714683668,0,0.00032904892,1.12728397e-05,0.189623538,1.33790088e-05,0.000681469331,3.21498816e-06,2.00064288e-08,3.01054476e-07,0.000100623972,6.48099026e-06,3.81577413e-08,4.22651437e-07,8.18389668e-16,9.26809264e-13,1.51844162e-18,2.81236111e-06,2.64782419e-09,7.03745772e-08,2.94828068e-07,0.0939225054,3.97878411e-09,2.9562697e-08,3.20984948e-18,8.70352589e-06,3.34357958e-14,0.000608311229,3.78604915e-06,1.30821798e-09,79.886193
1299.4477,3.20648017e-06,0,0.714681771,0,0.000334111411,1.15898491e-05,0.18961681,1.36699666e-05,0.000690429813,3.29863968e-06,1.99790037e-08,3.03724113e-07,0.000102192033,6.61461715e-06,3.83242074e-08,4.35563897e-07,8.41042187e-16,9.40845368e-13,1.56395346e-18,2.88799126e-06,2.70428028e-09,7.01306261e-08,2.94061929e-07,0.0939080069,4.06393441e-09,3.07127288e-08,3.25960102e-18,8.86247181e-06,3.43374784e-14,0.000614778608,3.77623626e-06,1.33504728e-09,79.9522108
1299.44542,3.20646487e-06,0,0.714679818,0,0.000339321087,1.19202368e-05,0.189609895,1.39710879e-05,0.000699625443,3.38565763e-06,1.99531549e-08,3.06515957e-07,0.000103809349,6.75283388e-06,3.84969572e-08,4.49055868e-07,8.64889828e-16,9.55485099e-13,1.61160571e-18,2.9667272e-06,2.76272958e-09,6.98824454e-08,2.93282756e-07,0.0938931263,4.15200974e-09,3.19263134e-08,3.31092863e-18,9.02667388e-06,3.52765215e-14,0.000621397085,3.76625651e-06,1.36278371e-09,80.0182286
1299.44308,3.20644912e-06,0,0.714677808,0,0.000344684386,1.22647493e-05,0.189602788,1.42828577e-05,0.000709065776,3.47622348e-06,1.99289364e-08,3.09435544e-07,0.000105478182,6.89587053e-06,3.86762741e-08,4.63161131e-07,8.90015594e-16,9.70766342e-13,1.66153284e-18,3.04873957e-06,2.82326952e-09,6.96299383e-08,2.92490238e-07,0.0938778481,4.24314837e-09,3.32079547e-08,3.36390504e-18,9.19638124e-06,3.62550046e-14,0.000628172086,3.75610595e-06,1.39146971e-09,80.0842464
1299.44068,3.2064329e-06,0,0.714675736,0,0.000350208113,1.26241848e-05,0.189595479,1.46057899e-05,0.00071876089,3.57053085e-06,1.99064044e-08,3.1248872e-07,0.000107200932,7.04397223e-06,3.88624569e-08,4.77915867e-07,9.16509569e-16,9.86730051e-13,1.71387977e-18,3.13421067e-06,2.88600352e-09,6.93730042e-08,2.91684057e-07,0.093862156,4.3374968e-09,3.45625437e-08,3.4186073e-18,9.37185817e-06,3.72751518e-14,0.000635109292,3.74578049e-06,1.42115019e-09,80.1502643
1299.43821,3.20641619e-06,0,0.714673602,0,0.000355899476,1.29993968e-05,0.189587959,1.49404297e-05,0.000728721415,3.66878649e-06,1.98856176e-08,3.15681662e-07,0.00010898014,7.1974004e-06,3.9055821e-08,4.93358863e-07,9.44469585e-16,1.00342054e-12,1.76880284e-18,3.22333535e-06,2.95104147e-09,6.91115385e-08,2.90863885e-07,0.0938460326,4.43521031e-09,3.59953966e-08,3.47511711e-18,9.55338515e-06,3.83393431e-14,0.000642214654,3.73527594e-06,1.45187277e-09,80.2162821
1299.43568,3.20639896e-06,0,0.714671401,0,0.00036176611,1.3391299e-05,0.18958022,1.52873554e-05,0.000738958576,3.77121132e-06,1.98666372e-08,3.190209e-07,0.000110818503,7.35643405e-06,3.92566996e-08,5.09531728e-07,9.74002076e-16,1.02088583e-12,1.82647082e-18,3.31632206e-06,3.01850019e-09,6.88454328e-08,2.90029386e-07,0.0938294598,4.53645368e-09,3.75122979e-08,3.53352116e-18,9.74126008e-06,3.94501278e-14,0.00064949441,3.72458799e-06,1.48368792e-09,80.2822999
1299.43308,3.20638119e-06,0,0.71466913,0,0.000367816107,1.38008706e-05,0.189572252,1.56471814e-05,0.000749484233,3.8780416e-06,1.98495271e-08,3.22513339e-07,0.000112718881,7.52137124e-06,3.94654443e-08,5.2647914e-07,1.00522292e-15,1.03917804e-12,1.88706615e-18,3.41339399e-06,3.08850395e-09,6.85745743e-08,2.89180211e-07,0.0938124183,4.64140176e-09,3.91195488e-08,3.59391149e-18,9.93579954e-06,4.06102386e-14,0.000656955098,3.71371218e-06,1.51664918e-09,80.3483177
1299.43041,3.20636286e-06,0,0.714666788,0,0.000374058054,1.4229161e-05,0.189564044,1.60205604e-05,0.000760310923,3.98953019e-06,1.98343541e-08,3.26166285e-07,0.000114684316,7.69253068e-06,3.96824273e-08,5.44249103e-07,1.03825844e-15,1.05835378e-12,1.95078618e-18,3.51479026e-06,3.16118508e-09,6.82988457e-08,2.88316004e-07,0.0937948878,4.75024032e-09,4.08240212e-08,3.65638587e-18,1.01373403e-05,4.18226073e-14,0.000664603578,3.70264396e-06,1.55081339e-09,80.4143355
1299.42766,3.20634393e-06,0,0.714664369,0,0.000380501069,1.46772967e-05,0.189555586,1.64081865e-05,0.000771451911,4.10594791e-06,1.98211876e-08,3.29987474e-07,0.000116718038,7.87025348e-06,3.99080418e-08,5.62893244e-07,1.07324649e-15,1.07847464e-12,2.01784464e-18,3.62076728e-06,3.23668452e-09,6.80181251e-08,2.87436397e-07,0.0937768467,4.86316677e-09,4.26332176e-08,3.72104827e-18,1.03462406e-05,4.30903822e-14,0.000672447046,3.69137862e-06,1.58624092e-09,80.4803534
1299.42484,3.20632437e-06,0,0.714661871,0,0.000387154837,1.51464872e-05,0.189546865,1.68107982e-05,0.000782921241,4.22758508e-06,1.98101005e-08,3.33985098e-07,0.000118823486,8.05490503e-06,4.01427041e-08,5.82467128e-07,1.11033774e-15,1.09960771e-12,2.08847325e-18,3.73160024e-06,3.31515255e-09,6.77322857e-08,2.86541013e-07,0.0937582723,4.98039107e-09,4.45553388e-08,3.78800932e-18,1.05628822e-05,4.44169468e-14,0.000680493058,3.67991132e-06,1.62299594e-09,80.5463712
1299.42195,3.20630415e-06,0,0.714659289,0,0.00039402966,1.56380327e-05,0.189537869,1.72291818e-05,0.000794733793,4.35475315e-06,1.98011684e-08,3.38167838e-07,0.00012100432,8.2468772e-06,4.03868549e-08,6.03030611e-07,1.14969702e-15,1.12182618e-12,2.16292351e-18,3.84758469e-06,3.39674947e-09,6.74411953e-08,2.85629464e-07,0.0937391406,5.10213665e-09,4.65993591e-08,3.85738684e-18,1.07876718e-05,4.58059407e-14,0.000688749548,3.66823711e-06,1.66114668e-09,80.612389
1299.41897,3.20628323e-06,0,0.71465662,0,0.000401136502,1.61533317e-05,0.189528586,1.76641751e-05,0.000806905344,4.48778655e-06,1.97944708e-08,3.42544899e-07,0.000123264439,8.44659057e-06,4.06409613e-08,6.24648232e-07,1.19150491e-15,1.14521003e-12,2.24146864e-18,3.96903837e-06,3.48164647e-09,6.71447164e-08,2.84701352e-07,0.0937194258,5.22864145e-09,4.87751122e-08,3.92930637e-18,1.10210434e-05,4.72612829e-14,0.000697224855,3.65635088e-06,1.70076577e-09,80.6784068
1299.41591,3.20626158e-06,0,0.714653859,0,0.00040848704,1.66938901e-05,0.189519001,1.81166713e-05,0.000819452635,4.62704465e-06,1.97900904e-08,3.47126044e-07,0.000125608001,8.65449711e-06,4.09055182e-08,6.47389626e-07,1.23595944e-15,1.16984673e-12,2.32440583e-18,4.0963031e-06,3.57002641e-09,6.68427056e-08,2.83756267e-07,0.093699101,5.36015902e-09,5.10933851e-08,4.0039018e-18,1.126346e-05,4.87871964e-14,0.00070592774,3.64424739e-06,1.74193052e-09,80.7444247
1299.41361,3.20624515e-06,0,0.714651765,0,0.000414060051,1.71088266e-05,0.189511745,1.84614496e-05,0.000828937979,4.73374138e-06,1.9788397e-08,3.50634226e-07,0.000127388778,8.81303535e-06,4.1107217e-08,6.64889138e-07,1.27049539e-15,1.18883558e-12,2.38844215e-18,4.19389755e-06,3.63741382e-09,6.66168006e-08,2.83049584e-07,0.0936837351,5.46031711e-09,5.28975756e-08,4.06059754e-18,1.14479475e-05,4.99580161e-14,0.000712483928,3.63519712e-06,1.77326363e-09,80.7930147
1299.41126,3.20622829e-06,0,0.714649617,0,0.000419777051,1.75390136e-05,0.189504311,1.88166267e-05,0.000838643946,4.84418314e-06,1.97880413e-08,3.54262915e-07,0.000129219028,8.97648112e-06,4.13150811e-08,6.83070109e-07,1.30667662e-15,1.20859626e-12,2.4551714e-18,4.29499527e-06,3.70687628e-09,6.63877563e-08,2.82333307e-07,0.0936680112,5.56345079e-09,5.47904929e-08,4.11888041e-18,1.1637811e-05,5.11714661e-14,0.00071917222,3.62602404e-06,1.8055133e-09,80.8416047
